Date;Heure;prod_eolienne_MWh;prod_solaire_MWh
2022-01-05;14:00;5095;2424
2023-08-05;21:00;13466;8
2022-01-06;02:00;3348;1
2023-08-06;03:00;13603;0
2022-01-06;03:00;2859;2
2023-08-06;07:00;12129;282
2022-01-06;04:00;2501;1
2023-08-06;15:00;11790;5588
2022-01-06;07:00;1772;2
2023-08-06;20:00;7261;307
2022-01-06;08:00;1721;43
2023-08-06;21:00;6227;11
2022-01-06;11:00;2048;2871
2023-08-07;00:00;4426;1
2022-01-06;14:00;2678;2791
2023-08-07;01:00;4267;0
2022-01-06;19:00;6256;1
2023-08-07;08:00;1789;1700
2022-01-06;20:00;6850;2
2023-08-07;10:00;2176;5221
2022-01-07;02:00;9472;1
2023-08-07;12:00;3074;6578
2022-01-07;07:00;9092;2
2023-08-07;19:00;2602;1429
2022-01-07;16:00;9858;499
2023-08-07;22:00;1940;3
2022-01-07;18:00;10262;1
2023-08-08;02:00;2040;0
2022-01-07;23:00;10009;2
2023-08-08;09:00;1245;3542
2022-01-08;01:00;10023;2
2023-08-08;15:00;3239;6596
2022-01-08;05:00;5234;2
2023-08-08;20:00;2062;295
2022-01-08;06:00;5532;2
2023-08-09;03:00;2880;0
2022-01-08;08:00;7309;38
2023-08-09;10:00;747;4876
2022-01-08;19:00;15099;3
2023-08-09;14:00;932;6773
2022-01-09;02:00;14061;1
2023-08-09;18:00;838;3177
2022-01-09;04:00;12631;1
2023-08-09;23:00;2318;2
2022-01-09;08:00;9000;37
2023-08-10;01:00;2460;1
2022-01-09;10:00;6994;744
2023-08-10;06:00;2922;13
2022-01-09;16:00;3051;133
2023-08-10;14:00;837;6511
2022-01-09;17:00;2753;4
2023-08-10;16:00;1224;5520
2022-01-09;23:00;1148;2
2023-08-10;23:00;2086;0
2022-01-10;03:00;832;1
2023-08-11;00:00;2058;0
2022-01-10;10:00;1426;747
2023-08-11;10:00;1128;4246
2022-01-11;02:00;2616;2
2023-08-11;12:00;1192;6291
2022-01-11;08:00;2860;52
2023-08-11;13:00;1626;6715
2022-01-11;17:00;2365;75
2023-08-11;16:00;2028;5372
2022-01-12;02:00;2319;2
2023-08-12;11:00;2019;4840
2022-01-12;04:00;2217;1
2023-08-12;12:00;2525;5419
2022-01-12;11:00;1693;2748
2023-08-12;13:00;3459;5584
2022-01-12;16:00;1793;890
2023-08-12;15:00;4637;5140
2022-01-12;18:00;2663;4
2023-08-12;17:00;4959;3640
2022-01-12;21:00;3245;1
2023-08-12;19:00;3743;1041
2022-01-13;03:00;2798;1
2023-08-13;02:00;1127;0
2022-01-13;06:00;2535;3
2023-08-13;10:00;879;3673
2022-01-13;14:00;1575;2922
2023-08-13;15:00;2778;5789
2022-01-13;16:00;1660;821
2023-08-14;04:00;2461;0
2022-01-13;23:00;2362;2
2023-08-14;11:00;3207;4657
2022-01-14;01:00;1513;1
2023-08-14;12:00;3357;5359
2022-01-14;02:00;1415;1
2023-08-14;14:00;3728;5932
2022-01-14;09:00;798;704
2023-08-14;23:00;1395;0
2022-01-14;10:00;717;1815
2023-08-15;02:00;1820;0
2022-01-15;02:00;956;2
2023-08-15;05:00;1058;0
2022-01-15;12:00;257;3483
2023-08-15;07:00;862;186
2022-01-15;13:00;231;3531
2023-08-15;09:00;922;2316
2022-01-15;14:00;231;3159
2023-08-15;11:00;694;4531
2022-01-15;15:00;236;2273
2023-08-15;13:00;585;5545
2022-01-15;16:00;260;959
2023-08-16;06:00;1441;6
2022-01-15;19:00;655;2
2023-08-16;18:00;1631;2062
2022-01-15;23:00;1166;1
2023-08-17;01:00;2409;0
2022-01-16;08:00;2750;66
2023-08-17;03:00;2236;0
2022-01-16;09:00;2803;704
2023-08-17;08:00;1731;1030
2022-01-16;12:00;3033;2847
2023-08-17;09:00;1056;2451
2022-01-17;00:00;1556;2
2023-08-17;10:00;893;3938
2022-01-17;02:00;1308;1
2023-08-17;11:00;1169;5189
2022-01-17;04:00;1315;1
2023-08-18;00:00;3109;0
2022-01-17;05:00;1272;1
2023-08-18;04:00;2080;0
2022-01-17;06:00;1315;2
2023-08-18;05:00;1902;1
2022-01-17;10:00;1278;1405
2023-08-18;09:00;1155;2546
2022-01-18;08:00;3507;53
2023-08-18;15:00;1928;5896
2022-01-18;09:00;3538;537
2023-08-18;16:00;1955;5121
2022-01-18;22:00;2160;2
2023-08-19;02:00;5153;0
2022-01-19;00:00;2075;2
2023-08-19;11:00;1728;5205
2022-01-19;01:00;1833;2
2023-08-19;12:00;1825;5901
2022-01-19;02:00;1667;2
2023-08-19;13:00;1749;6230
2022-01-19;07:00;2034;2
2023-08-19;23:00;1008;0
2022-01-19;14:00;3151;976
2023-08-20;10:00;262;4739
2022-01-19;19:00;4171;3
2023-08-20;11:00;201;5907
2022-01-20;02:00;3305;2
2023-08-20;13:00;140;6908
2022-01-20;16:00;4552;607
2023-08-20;15:00;448;6366
2022-01-20;22:00;5549;2
2023-08-20;17:00;801;4340
2022-01-21;02:00;5228;2
2023-08-20;19:00;1435;1015
2022-01-21;04:00;4988;1
2023-08-20;20:00;1896;131
2022-01-21;06:00;4980;2
2023-08-20;23:00;2899;0
2022-01-21;09:00;4046;901
2023-08-21;03:00;2233;0
2022-01-21;10:00;3540;2278
2023-08-21;17:00;342;4335
2022-01-21;16:00;4022;991
2023-08-21;20:00;1087;124
2022-01-21;20:00;3584;2
2023-08-22;01:00;2154;0
2022-01-22;01:00;3143;2
2023-08-22;05:00;1107;1
2022-01-22;02:00;3244;2
2023-08-22;06:00;1024;3
2022-01-22;08:00;2475;89
2023-08-22;08:00;882;1242
2022-01-22;20:00;2145;2
2023-08-22;09:00;470;2989
2022-01-22;21:00;1972;2
2023-08-22;10:00;363;4594
2022-01-23;10:00;2277;2043
2023-08-22;16:00;747;5418
2022-01-23;20:00;4104;2
2023-08-22;20:00;1615;116
2022-01-24;08:00;2806;90
2023-08-22;21:00;2111;1
2022-01-24;10:00;2097;2246
2023-08-23;00:00;2975;0
2022-01-24;14:00;308;3542
2023-08-23;09:00;686;2991
2022-01-24;17:00;518;196
2023-08-23;11:00;454;5753
2022-01-24;19:00;1118;2
2023-08-23;13:00;352;6549
2022-01-24;20:00;1342;2
2023-08-23;18:00;858;2235
2022-01-25;00:00;744;2
2023-08-24;03:00;3872;0
2022-01-25;03:00;449;1
2023-08-24;13:00;6070;5665
2022-01-25;20:00;221;2
2023-08-24;14:00;7153;5577
2022-01-26;02:00;340;2
2023-08-24;16:00;7526;4731
2022-01-26;07:00;580;2
2023-08-24;19:00;3227;805
2022-01-26;11:00;536;2720
2023-08-24;23:00;2831;0
2022-01-26;21:00;1505;2
2023-08-25;01:00;2233;0
2022-01-27;01:00;2254;2
2023-08-25;03:00;2336;0
2022-01-27;04:00;2632;1
2023-08-25;19:00;5866;699
2022-01-27;10:00;4374;1684
2023-08-25;23:00;3025;0
2022-01-27;20:00;3847;2
2023-08-26;04:00;3695;0
2022-01-27;21:00;3662;2
2023-08-26;05:00;3597;0
2022-01-28;00:00;2777;2
2023-08-26;06:00;3426;2
2022-01-28;06:00;1353;2
2023-08-26;07:00;3468;132
2022-01-28;09:00;965;620
2023-08-26;11:00;3574;3439
2022-01-28;12:00;1208;2340
2023-08-26;14:00;3641;4244
2022-01-28;20:00;3235;1
2023-08-26;20:00;1387;45
2022-01-29;00:00;3932;2
2023-08-26;21:00;1260;0
2022-01-29;01:00;4262;2
2023-08-27;03:00;2012;0
2022-01-29;02:00;4640;2
2023-08-28;00:00;4371;0
2022-01-29;04:00;5610;1
2023-08-28;19:00;3833;801
2022-01-29;13:00;9240;2155
2023-08-29;08:00;1881;971
2022-01-29;14:00;9643;1941
2023-08-29;09:00;1546;2354
2022-01-29;20:00;8599;2
2023-08-29;13:00;1745;4705
2022-01-29;21:00;7892;2
2023-08-29;16:00;1967;4049
2022-01-30;03:00;4053;1
2023-08-29;19:00;2312;586
2022-01-30;11:00;1033;2261
2023-08-29;20:00;1965;49
2022-01-31;05:00;12438;2
2023-08-30;00:00;1644;0
2022-01-31;08:00;12780;114
2023-08-30;14:00;4892;4979
2022-01-31;10:00;13172;1308
2023-08-30;19:00;4973;636
2022-01-31;11:00;13805;1914
2023-08-31;03:00;2551;0
2022-01-31;14:00;14274;1940
2023-08-31;06:00;2948;2
2022-01-31;20:00;9811;2
2023-08-31;11:00;3645;4660
2022-02-01;04:00;5961;1
2023-08-31;15:00;5168;4776
2022-02-01;09:00;8211;990
2023-08-31;21:00;4987;1
2022-02-01;12:00;10931;2403
2023-08-31;23:00;5097;0
2022-02-01;16:00;12423;621
2022-02-02;11:00;5727;1880
2022-02-02;21:00;2802;2
2022-02-02;23:00;2274;2
2022-02-03;01:00;2201;2
2022-02-03;02:00;2444;2
2022-02-03;14:00;1998;1619
2022-02-03;16:00;1861;587
2022-02-04;21:00;5573;2
2022-02-04;23:00;5000;2
2022-02-05;15:00;6569;3012
2022-02-06;09:00;15281;1017
2022-02-06;19:00;16120;1
2022-02-06;23:00;15310;2
2022-02-07;02:00;13622;1
2022-02-07;07:00;5356;2
2022-02-07;09:00;3202;1150
2022-02-07;17:00;3112;362
2022-02-07;20:00;4238;2
2022-02-07;22:00;4784;1
2022-02-08;00:00;4993;2
2022-02-08;04:00;5373;1
2022-02-08;14:00;2984;3917
2022-02-08;15:00;2674;3225
2022-02-08;17:00;2031;538
2022-02-09;02:00;2571;1
2022-02-09;08:00;3134;272
2022-02-09;12:00;1170;4264
2022-02-09;20:00;2899;2
2022-02-09;21:00;3020;2
2022-02-10;02:00;4216;2
2022-02-10;05:00;4879;2
2022-02-10;06:00;5344;2
2022-02-10;08:00;5264;220
2022-02-10;11:00;3527;3181
2022-02-10;14:00;2515;3157
2022-02-11;01:00;4675;2
2022-02-11;07:00;3006;3
2022-02-11;11:00;1008;3019
2022-02-11;13:00;1375;3880
2022-02-11;16:00;1607;2070
2022-02-11;23:00;3472;2
2022-02-12;01:00;3805;2
2022-02-12;15:00;3314;3101
2022-02-12;16:00;3007;1886
2022-02-12;18:00;4010;18
2022-02-12;21:00;6784;2
2022-02-13;02:00;7285;2
2022-02-13;03:00;7803;2
2022-02-13;08:00;10297;327
2022-02-13;11:00;10603;3467
2022-02-13;18:00;14833;9
2022-02-14;00:00;14478;2
2022-02-14;04:00;12615;2
2022-02-14;05:00;11871;2
2022-02-14;08:00;11153;70
2022-02-14;22:00;6099;2
2022-02-14;23:00;6471;2
2022-02-15;01:00;6629;2
2022-02-15;03:00;6481;1
2022-02-15;08:00;6736;314
2022-02-15;14:00;11154;2519
2022-02-15;23:00;14038;2
2022-02-16;02:00;14371;2
2022-02-16;06:00;14848;1
2022-02-16;11:00;14558;1172
2022-02-16;13:00;15253;1536
2022-02-16;22:00;15941;2
2022-02-17;01:00;15686;2
2022-02-17;06:00;14895;1
2022-02-17;08:00;14111;252
2022-02-17;20:00;8262;2
2022-02-17;22:00;6318;2
2022-02-18;00:00;6344;2
2022-02-18;06:00;12909;1
2022-02-18;08:00;14312;368
2022-02-18;14:00;14011;2556
2022-02-18;15:00;12992;1958
2022-02-18;16:00;12708;1181
2022-02-18;20:00;12927;4
2022-02-18;21:00;13094;3
2022-02-18;23:00;12471;2
2022-02-19;07:00;7914;9
2022-02-19;08:00;7284;353
2022-02-19;10:00;6341;2542
2022-02-19;14:00;12239;3368
2022-02-19;17:00;13678;682
2022-02-19;18:00;13652;40
2022-02-19;19:00;14057;2
2022-02-19;21:00;14421;2
2022-02-19;22:00;13860;2
2022-02-19;23:00;13177;1
2022-02-20;09:00;13114;1222
2022-02-20;10:00;13479;2017
2022-02-20;12:00;14509;2846
2022-02-20;17:00;15638;443
2022-02-20;21:00;16001;3
2022-02-21;01:00;15362;2
2022-02-21;11:00;15764;2656
2022-02-21;12:00;15784;2765
2022-02-21;13:00;15775;2881
2022-02-21;17:00;15147;524
2022-02-21;19:00;13200;5
2022-02-21;21:00;11275;2
2022-02-22;01:00;7472;2
2022-02-22;03:00;6261;2
2022-02-22;09:00;7621;1555
2022-02-22;11:00;9881;3016
2022-02-22;13:00;11631;3489
2022-02-22;14:00;11687;3153
2022-02-22;20:00;9538;1
2022-02-22;23:00;6386;2
2022-02-23;02:00;2790;1
2022-02-23;03:00;2145;1
2022-02-23;08:00;919;565
2022-02-23;12:00;1160;4522
2022-02-23;14:00;2025;4078
2022-02-24;05:00;4972;1
2022-02-24;15:00;13174;1933
2022-02-24;16:00;12869;1401
2022-02-24;17:00;11764;548
2022-02-24;19:00;9325;2
2022-02-24;23:00;7411;1
2022-02-25;02:00;7561;1
2022-02-25;03:00;7617;1
2022-02-25;07:00;6506;30
2022-02-25;08:00;5913;656
2022-02-25;10:00;4506;3391
2022-02-25;14:00;5315;4277
2022-02-26;02:00;2534;1
2022-02-26;07:00;4312;33
2022-02-26;12:00;4901;5452
2022-02-26;17:00;6607;1255
2022-02-26;20:00;9302;5
2022-02-27;01:00;10391;2
2022-02-27;07:00;8292;43
2022-02-27;09:00;6373;2204
2022-02-27;15:00;4607;3437
2022-02-27;16:00;4465;2345
2022-02-27;22:00;6774;3
2022-02-28;00:00;6609;2
2022-02-28;01:00;6336;1
2022-02-28;12:00;1174;5058
2022-02-28;15:00;1599;4038
2022-02-28;17:00;1705;1173
2022-02-28;18:00;2118;107
2022-02-28;19:00;2826;4
2022-02-28;20:00;3494;4
2022-03-01;02:00;2893;6
2022-03-01;16:00;1186;2193
2022-03-01;19:00;2197;9
2022-03-02;00:00;2578;4
2022-03-02;04:00;2971;4
2022-03-02;09:00;2234;959
2022-03-02;17:00;778;449
2022-03-02;23:00;1946;4
2022-03-03;06:00;1315;4
2022-03-03;13:00;438;3533
2022-03-03;19:00;682;7
2022-03-03;20:00;907;6
2022-03-03;21:00;1069;6
2022-03-04;04:00;2979;4
2022-03-04;10:00;2116;2265
2022-03-04;11:00;2298;2737
2022-03-04;13:00;2473;3010
2022-03-04;14:00;2660;2788
2022-03-05;04:00;2264;4
2022-03-05;05:00;2178;4
2022-03-05;11:00;1453;3626
2022-03-05;23:00;3976;4
2022-03-06;05:00;3862;4
2022-03-06;16:00;6582;2402
2022-03-07;02:00;6743;4
2022-03-07;06:00;7005;4
2022-03-07;07:00;6870;108
2022-03-07;13:00;5614;5320
2022-03-07;17:00;6129;1387
2022-03-08;01:00;8986;4
2022-03-08;04:00;7942;4
2022-03-08;05:00;7976;4
2022-03-08;13:00;4517;3404
2022-03-08;14:00;4438;3018
2022-03-08;15:00;4194;2333
2022-03-09;07:00;3644;115
2022-03-09;08:00;3758;1063
2022-03-09;10:00;3291;3925
2022-03-09;12:00;3652;4876
2022-03-09;17:00;4580;850
2022-03-09;22:00;6335;4
2022-03-09;23:00;6494;4
2022-03-10;00:00;6823;4
2022-03-10;04:00;5602;4
2022-03-10;05:00;5440;4
2022-03-10;13:00;3419;3151
2022-03-11;02:00;9243;4
2022-03-11;03:00;9803;4
2022-03-11;09:00;11658;1196
2022-03-11;13:00;13230;1908
2022-03-11;19:00;10421;4
2022-03-11;22:00;10579;4
2022-03-13;01:00;10403;4
2022-03-13;04:00;9883;4
2022-03-13;16:00;6507;1509
2022-03-13;17:00;6082;893
2022-03-13;20:00;5951;4
2022-03-13;21:00;5792;4
2022-03-14;02:00;6157;4
2022-03-14;07:00;3934;141
2022-03-14;15:00;2838;1767
2022-03-14;17:00;3179;579
2022-03-14;18:00;3446;112
2022-03-14;22:00;5889;5
2022-03-15;03:00;6335;4
2022-03-15;04:00;5974;4
2022-03-15;15:00;2567;2267
2022-03-15;16:00;2393;1569
2022-03-15;17:00;2292;726
2022-03-15;20:00;3419;4
2022-03-16;01:00;4308;4
2022-03-16;17:00;2939;375
2022-03-17;00:00;5233;4
2022-03-17;02:00;5351;4
2022-03-17;05:00;5187;4
2022-03-17;07:00;4858;52
2022-03-17;08:00;4672;274
2022-03-17;14:00;3892;1437
2022-03-17;17:00;4780;417
2022-03-17;18:00;4980;92
2022-03-17;20:00;5872;4
2022-03-17;22:00;6423;5
2022-03-18;05:00;8155;4
2022-03-18;15:00;13082;2356
2022-03-18;23:00;12360;4
2022-03-19;08:00;9514;909
2022-03-19;13:00;8404;4335
2022-03-19;18:00;8367;216
2022-03-19;20:00;9649;4
2022-03-20;06:00;4758;5
2022-03-20;08:00;3303;634
2022-03-20;10:00;2446;2076
2022-03-20;12:00;2446;3018
2022-03-21;03:00;3575;4
2022-03-21;11:00;3074;4133
2022-03-21;12:00;3411;4584
2022-03-21;20:00;4391;4
2022-03-22;15:00;4133;3988
2022-03-23;10:00;1672;4569
2022-03-23;20:00;2507;8
2022-03-23;22:00;3044;6
2022-03-24;13:00;1658;5597
2022-03-24;14:00;1614;5182
2022-03-24;20:00;5071;4
2022-03-24;21:00;5931;5
2022-03-25;04:00;4210;4
2022-03-25;17:00;5647;1389
2022-03-26;02:00;7675;4
2022-03-26;03:00;7745;4
2022-03-26;05:00;7190;4
2022-03-26;07:00;6889;462
2022-03-26;08:00;5656;1826
2022-03-26;10:00;3645;4598
2022-03-26;14:00;7365;5197
2022-03-26;17:00;8503;1661
2022-03-26;18:00;8068;408
2022-03-26;19:00;8704;14
2022-03-26;21:00;9706;4
2022-03-27;02:00;;
2022-03-27;06:00;5317;4
2022-03-27;07:00;4921;16
2022-03-27;12:00;1395;4720
2022-03-27;13:00;1662;5090
2022-03-27;15:00;1638;4598
2022-03-27;18:00;1121;1458
2022-03-28;00:00;2166;4
2022-03-28;04:00;1610;4
2022-03-29;05:00;2923;4
2022-03-29;06:00;2888;4
2022-03-29;11:00;1109;2554
2022-03-29;18:00;1454;649
2022-03-30;06:00;1247;4
2022-03-30;19:00;2208;202
2022-03-30;21:00;2375;4
2022-03-30;23:00;2513;4
2022-03-31;01:00;2587;4
2022-03-31;11:00;6557;2787
2022-03-31;17:00;10125;1823
2022-03-31;21:00;9721;4
2022-04-01;11:00;10751;2870
2022-04-01;15:00;12516;3110
2022-04-01;23:00;9975;3
2022-04-02;09:00;8574;1443
2022-04-02;11:00;10350;3119
2022-04-02;14:00;9736;3159
2022-04-03;01:00;5160;2
2022-04-03;06:00;4160;1
2022-04-03;08:00;3312;607
2022-04-03;13:00;4254;3091
2022-04-03;15:00;3420;2729
2022-04-03;20:00;1800;16
2022-04-03;22:00;1545;3
2022-04-04;06:00;3261;1
2022-04-04;07:00;4044;47
2022-04-04;11:00;7340;4882
2022-04-04;16:00;10254;4441
2022-04-04;18:00;9946;1895
2022-04-04;22:00;8863;4
2022-04-05;03:00;6906;1
2022-04-05;04:00;6592;1
2022-04-05;07:00;5865;37
2022-04-05;12:00;5150;4109
2022-04-06;01:00;5460;2
2022-04-06;04:00;5299;1
2022-04-06;08:00;5341;331
2022-04-06;18:00;12699;915
2022-04-07;07:00;16031;31
2022-04-07;08:00;15861;370
2022-04-07;09:00;15627;1177
2022-04-07;19:00;14774;251
2022-04-08;01:00;9174;2
2022-04-08;05:00;5455;1
2022-04-08;06:00;5274;1
2022-04-08;13:00;8270;2964
2022-04-08;15:00;9018;2754
2022-04-08;19:00;9343;320
2022-04-09;09:00;2125;2008
2022-04-09;14:00;2923;4874
2022-04-09;15:00;3559;4789
2022-04-09;16:00;4020;4309
2022-04-09;21:00;2128;5
2022-04-09;22:00;2011;4
2022-04-10;04:00;1164;1
2022-04-10;07:00;1645;99
2022-04-10;12:00;1683;5983
2022-04-10;17:00;2373;3560
2022-04-10;22:00;6715;3
2022-04-11;00:00;8499;2
2022-04-11;02:00;9817;1
2022-04-11;08:00;9865;647
2022-04-11;10:00;7565;2961
2022-04-12;04:00;8174;0
2022-04-12;08:00;7444;604
2022-04-12;11:00;4876;2880
2022-04-12;14:00;4668;3749
2022-04-13;00:00;2393;1
2022-04-13;02:00;2159;1
2022-04-13;05:00;1234;0
2022-04-13;06:00;1109;1
2022-04-13;20:00;820;51
2022-04-14;19:00;1139;722
2022-04-15;01:00;1946;1
2022-04-15;02:00;1726;1
2022-04-15;07:00;1446;123
2022-04-15;09:00;1032;2092
2022-04-15;13:00;1254;5575
2022-04-16;00:00;5662;1
2022-04-16;02:00;5127;1
2022-04-16;15:00;5427;5845
2022-04-16;17:00;5740;3894
2022-04-16;20:00;5899;78
2022-04-16;21:00;7272;5
2022-04-16;22:00;8123;4
2022-04-17;06:00;6174;2
2022-04-17;10:00;2958;4015
2022-04-17;11:00;2667;5287
2022-04-17;12:00;2330;6029
2022-04-17;16:00;2652;5044
2022-04-17;19:00;2884;762
2022-04-18;03:00;4417;1
2022-04-18;04:00;3811;1
2022-04-18;07:00;2377;160
2022-04-18;16:00;638;4455
2022-04-18;23:00;3345;2
2022-04-19;10:00;864;2834
2022-04-19;12:00;929;4014
2022-04-19;17:00;2229;2108
2022-04-19;18:00;2843;1172
2022-04-19;21:00;4162;1
2022-04-19;23:00;4724;1
2022-04-20;00:00;4732;1
2022-04-20;16:00;3267;1756
2022-04-20;20:00;3502;37
2022-04-20;21:00;4330;1
2022-04-21;08:00;2841;590
2022-04-21;17:00;4126;1997
2022-04-21;18:00;4686;1227
2022-04-21;23:00;6232;1
2022-04-22;03:00;5512;1
2022-04-22;04:00;5269;1
2022-04-22;05:00;5029;1
2022-04-22;10:00;2342;2938
2022-04-22;20:00;3228;63
2022-04-23;00:00;5822;1
2022-04-23;02:00;5738;1
2022-04-23;19:00;6067;335
2022-04-24;03:00;2961;1
2022-04-24;05:00;2897;1
2022-04-24;08:00;2634;404
2022-04-24;16:00;3444;2679
2022-04-24;18:00;3996;1339
2022-04-24;20:00;4276;83
2022-04-25;04:00;3401;1
2022-04-25;05:00;3244;1
2022-04-25;15:00;2751;4358
2022-04-26;00:00;2101;2
2022-04-26;04:00;2143;1
2022-04-26;10:00;1898;4086
2022-04-26;23:00;5753;2
2022-04-27;01:00;5743;1
2022-04-27;09:00;3054;2481
2022-04-27;13:00;4762;5027
2022-04-27;16:00;4872;3945
2022-04-27;20:00;6162;85
2022-04-27;21:00;6980;1
2022-04-28;10:00;2490;3177
2022-04-28;18:00;3191;1766
2022-04-28;21:00;4636;1
2022-04-28;22:00;5034;1
2022-04-29;04:00;3043;1
2022-04-29;07:00;2695;247
2022-04-29;08:00;2235;1036
2022-04-29;22:00;4931;4
2022-04-30;00:00;4596;3
2022-04-30;01:00;4300;2
2022-04-30;09:00;3080;2117
2022-04-30;11:00;2913;4759
2022-04-30;14:00;3217;5303
2022-04-30;16:00;3801;4314
2022-04-30;23:00;4190;2
2022-05-01;02:00;3212;1
2022-05-01;04:00;2616;1
2022-05-01;15:00;1187;4983
2022-05-01;16:00;1237;4372
2022-05-01;19:00;1521;856
2022-05-01;21:00;2297;4
2022-05-02;04:00;2279;1
2022-05-02;13:00;1429;5124
2022-05-02;20:00;3624;165
2022-05-03;01:00;4992;1
2022-05-03;11:00;1867;4246
2022-05-03;12:00;2325;4727
2022-05-03;20:00;3793;147
2022-05-03;22:00;4147;1
2022-05-03;23:00;3839;1
2022-05-05;05:00;1732;1
2022-05-05;06:00;1704;8
2022-05-05;13:00;1815;4139
2022-05-05;16:00;2403;3756
2022-05-05;21:00;2560;3
2022-05-06;03:00;3362;1
2022-05-06;12:00;2357;4683
2022-05-06;15:00;2414;4047
2022-05-06;16:00;2687;3631
2022-05-06;22:00;3944;3
2022-05-07;01:00;3702;2
2022-05-07;03:00;3322;1
2022-05-07;05:00;2747;1
2022-05-07;10:00;1340;4208
2022-05-07;13:00;1760;5202
2022-05-07;15:00;2137;4598
2022-05-07;19:00;4023;974
2022-05-08;00:00;4601;3
2022-05-08;15:00;3006;4214
2022-05-08;16:00;2889;3713
2022-05-08;19:00;2918;911
2022-05-08;23:00;4920;2
2022-05-09;11:00;202;5463
2022-05-09;16:00;519;4572
2022-05-10;00:00;545;1
2022-05-10;03:00;1645;1
2022-05-10;05:00;2305;1
2022-05-10;12:00;2374;5667
2022-05-10;21:00;2151;9
2022-05-10;22:00;2426;3
2022-05-11;03:00;2702;1
2022-05-11;06:00;3518;29
2022-05-11;12:00;5909;6007
2022-05-11;16:00;9113;5100
2022-05-11;22:00;6938;4
2022-05-11;23:00;6120;3
2022-05-12;00:00;5296;3
2022-05-12;07:00;1069;393
2022-05-12;11:00;776;3985
2022-05-12;17:00;1871;2630
2022-05-13;00:00;2471;2
2022-05-13;03:00;2268;1
2022-05-13;09:00;1133;2412
2022-05-13;10:00;1058;3637
2022-05-13;14:00;1458;5074
2022-05-13;16:00;1461;4633
2022-05-14;01:00;1990;1
2022-05-14;08:00;947;1647
2022-01-01;04:00;3558;1
2022-01-01;18:00;5013;3
2022-01-02;05:00;7662;1
2022-01-02;16:00;12347;313
2022-01-02;18:00;13544;1
2022-01-03;02:00;10464;2
2022-01-03;03:00;9986;1
2022-01-03;06:00;9537;2
2022-01-03;10:00;9374;1151
2022-01-03;18:00;7891;1
2022-01-03;22:00;7756;2
2022-01-04;01:00;7874;2
2022-01-04;06:00;7245;2
2022-01-04;08:00;6452;24
2022-01-04;11:00;5016;993
2022-01-04;14:00;4991;941
2022-01-04;16:00;5921;189
2022-01-04;19:00;8745;1
2022-01-05;00:00;9267;2
2022-01-05;01:00;8484;2
2022-01-05;13:00;5354;2812
2022-01-05;16:00;4000;535
2022-01-05;19:00;3976;1
2022-01-05;21:00;4193;2
2022-01-05;22:00;4270;2
2022-01-05;23:00;4194;2
2022-01-06;01:00;3671;1
2022-01-06;05:00;2087;2
2022-01-06;06:00;1817;2
2022-01-06;09:00;1831;665
2022-01-06;13:00;2352;3311
2022-01-06;21:00;7418;1
2022-01-07;09:00;9084;454
2022-01-07;15:00;10312;1401
2022-01-08;02:00;8449;2
2022-01-08;10:00;9550;1089
2022-01-08;14:00;14597;1358
2022-01-08;20:00;15308;2
2022-01-09;00:00;14627;2
2022-01-09;11:00;6104;1174
2022-01-09;12:00;5534;1297
2022-01-09;21:00;1600;2
2022-01-10;01:00;955;2
2022-01-10;05:00;964;1
2022-01-10;12:00;1257;1487
2022-01-10;17:00;1834;14
2022-01-11;04:00;2577;1
2022-01-11;15:00;1827;2138
2022-01-11;19:00;2803;2
2022-01-11;20:00;2598;2
2022-01-11;23:00;2095;2
2022-01-12;03:00;2277;1
2022-01-12;12:00;1684;3257
2022-01-12;19:00;2978;2
2022-01-12;23:00;3315;1
2022-01-13;01:00;3064;2
2022-01-13;02:00;2945;1
2022-01-13;05:00;2519;2
2022-01-14;03:00;1262;1
2022-01-14;06:00;1047;3
2022-01-14;07:00;966;4
2022-01-14;12:00;323;3387
2022-01-14;16:00;224;993
2022-01-14;18:00;404;3
2022-01-14;21:00;487;2
2022-01-15;03:00;1157;2
2022-01-15;07:00;1465;3
2022-01-15;08:00;1202;70
2022-01-15;09:00;948;821
2022-01-15;17:00;386;101
2022-01-15;21:00;1030;2
2022-01-16;05:00;1966;2
2022-01-16;11:00;2921;2470
2022-01-16;13:00;2893;2862
2022-01-16;16:00;2607;798
2022-01-16;23:00;1762;2
2022-01-17;07:00;1459;2
2022-01-17;08:00;1480;60
2022-01-17;11:00;1127;1990
2022-01-17;16:00;1212;628
2022-01-17;18:00;1424;3
2022-01-17;22:00;1820;2
2022-01-18;10:00;3204;1335
2022-01-18;11:00;2917;1956
2022-01-18;13:00;3233;2362
2022-01-18;16:00;2797;591
2022-01-18;18:00;3034;4
2022-01-19;06:00;1693;2
2022-01-19;17:00;4107;51
2022-01-19;22:00;4755;2
2022-01-19;23:00;4439;2
2022-01-20;01:00;3400;2
2022-01-20;03:00;3336;1
2022-01-20;09:00;3369;547
2022-01-20;21:00;5374;2
2022-01-20;23:00;5514;2
2022-01-21;12:00;3095;3664
2022-01-21;13:00;3416;3427
2022-01-21;17:00;3666;134
2022-01-21;18:00;3723;4
2022-01-21;22:00;3254;2
2022-01-21;23:00;3216;2
2022-01-22;06:00;2924;3
2022-01-22;11:00;1558;2961
